feature_set,iteration,fold,class_label,precision,recall,f1
understand追加前 (merge3_4),2,7,クラス0(=FALSE),0.6666666666666666,0.782608695652174,0.72
understand追加前 (merge3_4),2,7,クラス1(=TRUE),0.7368421052631579,0.6086956521739131,0.6666666666666666
understand追加前 (merge3_4),2,8,クラス0(=FALSE),0.65,0.5652173913043478,0.6046511627906976
understand追加前 (merge3_4),2,8,クラス1(=TRUE),0.6153846153846154,0.6956521739130435,0.6530612244897959
understand追加前 (merge3_4),2,9,クラス0(=FALSE),0.5833333333333334,0.6086956521739131,0.5957446808510638
understand追加前 (merge3_4),2,9,クラス1(=TRUE),0.5909090909090909,0.5652173913043478,0.5777777777777777
understand追加前 (merge3_4),2,10,クラス0(=FALSE),0.5909090909090909,0.5652173913043478,0.5777777777777777
understand追加前 (merge3_4),2,10,クラス1(=TRUE),0.5833333333333334,0.6086956521739131,0.5957446808510638
understand追加前 (merge3_4),iteration_2,avg_of_10folds,クラス0(FALSE),0.6124541400628357,0.6264492753623189,0.6170709906883438
understand追加前 (merge3_4),iteration_2,avg_of_10folds,クラス1(TRUE),0.6241973075931213,0.605072463768116,0.611685972261245
understand追加前 (merge3_4),3,1,クラス0(=FALSE),0.5454545454545454,0.5217391304347826,0.5333333333333333
